species,Phylum,window_label,cell_id,n_obs,tgb,n_corr,p_corr
Alopochen aegyptiaca,Chordata,2015-2019,7656,3,4584,0.35584886423218176,6.544502617801048e-4
Alopochen aegyptiaca,Chordata,2015-2019,7657,28,11278,3.0008473529195308,0.002482709700301472
Alopochen aegyptiaca,Chordata,2015-2019,7658,3,13383,0.3157291447353019,2.2416498542927594e-4
Alopochen aegyptiaca,Chordata,2015-2019,7659,16,12235,1.6999326296554294,0.0013077237433592153
Alopochen aegyptiaca,Chordata,2015-2019,7660,29,6835,3.284273815879822,0.004242867593269934
Alopochen aegyptiaca,Chordata,2015-2019,7661,6,5955,0.6902776605391443,0.0010075566750629723
Alopochen aegyptiaca,Chordata,2015-2019,7765,9,17311,0.9222109734381588,5.199006412107909e-4
Alopochen aegyptiaca,Chordata,2015-2019,7766,9,18483,0.9160621632513519,4.869339392955689e-4
Alopochen aegyptiaca,Chordata,2015-2019,7767,148,16375,15.252115206418676,0.009038167938931297
Alopochen aegyptiaca,Chordata,2015-2019,7768,24,29293,2.3334640730749507,8.193083671866999e-4
Alopochen aegyptiaca,Chordata,2015-2019,7769,43,146260,3.615527199946246,2.9399699165869e-4
Alopochen aegyptiaca,Chordata,2015-2019,7775,1,4208,0.11983251677167522,2.376425855513308e-4
Alopochen aegyptiaca,Chordata,2015-2019,7778,2,1247,0.28053254703899205,0.0016038492381716118
Alopochen aegyptiaca,Chordata,2015-2019,7779,5,3442,0.6139414967178997,0.001452643811737362
Alopochen aegyptiaca,Chordata,2015-2019,7788,1,407,0.16635427622614699,0.002457002457002457
Alopochen aegyptiaca,Chordata,2015-2019,7792,146,7213,16.434447803887412,0.020241231110494938
Alopochen aegyptiaca,Chordata,2015-2019,7793,8,917,1.1726427046802856,0.008724100327153763
Alopochen aegyptiaca,Chordata,2015-2019,7794,1,710,0.15228413030950644,0.0014084507042253522
Alopochen aegyptiaca,Chordata,2015-2019,7795,1,911,0.1467213646049832,0.0010976948408342481
Alopochen aegyptiaca,Chordata,2015-2019,7796,13,9900,1.4129834201497053,0.0013131313131313131
Alopochen aegyptiaca,Chordata,2015-2019,7900,1,2868,0.12560101946739494,3.486750348675035e-4
Alopochen aegyptiaca,Chordata,2015-2019,7901,2,20205,0.20174031547448737,9.89853996535511e-5
Alopochen aegyptiaca,Chordata,2015-2019,7902,36,87462,3.163730674951746,4.1160732661041366e-4
Alopochen aegyptiaca,Chordata,2015-2019,7903,286,61858,25.92314287611783,0.004623492515115264
Alopochen aegyptiaca,Chordata,2015-2019,7904,2,20026,0.20192155330437328,9.987016878058524e-5
Alopochen aegyptiaca,Chordata,2015-2019,7905,106,124444,9.035410954233328,8.517887563884157e-4
Alopochen aegyptiaca,Chordata,2015-2019,7912,10,7694,1.1175274513119744,0.0012997140629061607
Alopochen aegyptiaca,Chordata,2015-2019,7913,2,2730,0.2527670688606319,7.326007326007326e-4
Alopochen aegyptiaca,Chordata,2015-2019,7920,12,2426,1.539564655144641,0.00494641384995878
Alopochen aegyptiaca,Chordata,2015-2019,7921,5,1029,0.7207400359071019,0.004859086491739553
Alopochen aegyptiaca,Chordata,2015-2019,7928,89,5583,10.315658400093922,0.015941250223893963
Alopochen aegyptiaca,Chordata,2015-2019,7931,7,2483,0.8954125585819797,0.002819170358437374
Alopochen aegyptiaca,Chordata,2015-2019,7932,2,1328,0.2780797237435088,0.0015060240963855422
Alopochen aegyptiaca,Chordata,2015-2019,8038,3,31742,0.28942366321200025,9.45120030243841e-5
Alopochen aegyptiaca,Chordata,2015-2019,8039,391,51311,36.051220653238246,0.0076201983980043264
Alopochen aegyptiaca,Chordata,2015-2019,8040,6,32366,0.5777622396761183,1.8537971945869122e-4
Alopochen aegyptiaca,Chordata,2015-2019,8041,11,6205,1.2595508527868933,0.0017727639000805803
Alopochen aegyptiaca,Chordata,2015-2019,8046,3,2101,0.3921238243170712,0.0014278914802475012
Alopochen aegyptiaca,Chordata,2015-2019,8047,12,2003,1.5783450092045708,0.005991013479780329
Alopochen aegyptiaca,Chordata,2015-2019,8048,1,637,0.15483859100085687,0.0015698587127158557
Alopochen aegyptiaca,Chordata,2015-2019,8049,13,1597,1.7623514781477632,0.008140262993112084
Alopochen aegyptiaca,Chordata,2015-2019,8050,8,801,1.1963316986640593,0.009987515605493134
Alopochen aegyptiaca,Chordata,2015-2019,8054,1,699,0.1526465787101929,0.001430615164520744
Alopochen aegyptiaca,Chordata,2015-2019,8055,16,1239,2.246286609996271,0.0129136400322841
Alopochen aegyptiaca,Chordata,2015-2019,8056,64,4198,7.6714677806301825,0.015245354930919485
Alopochen aegyptiaca,Chordata,2015-2019,8057,1,918,0.14655694955010296,0.0010893246187363835
Alopochen aegyptiaca,Chordata,2015-2019,8067,35,2783,4.412704340402629,0.012576356449874237
Alopochen aegyptiaca,Chordata,2015-2019,8068,1,507,0.16050124029960103,0.0019723865877712033
Alopochen aegyptiaca,Chordata,2015-2019,8069,318,18730,32.323855976162285,0.016978109983982914
Alopochen aegyptiaca,Chordata,2015-2019,8070,3,273,0.5344613454636503,0.01098901098901099
Alopochen aegyptiaca,Chordata,2015-2019,8071,6,404,0.9993525749130368,0.01485148514851485
Alopochen aegyptiaca,Chordata,2015-2019,8074,1,1241,0.1403611553233963,8.058017727639e-4
Alopochen aegyptiaca,Chordata,2015-2019,8174,3,56633,0.2741136701318246,5.29726484558473e-5
Alopochen aegyptiaca,Chordata,2015-2019,8175,3,5716,0.3467727232466285,5.248425472358292e-4
Alopochen aegyptiaca,Chordata,2015-2019,8182,3,977,0.43569759447957174,0.0030706243602865915
Alopochen aegyptiaca,Chordata,2015-2019,8183,4,840,0.5939484087467402,0.004761904761904762
Alopochen aegyptiaca,Chordata,2015-2019,8184,4,2768,0.504652802757361,0.001445086705202312
Alopochen aegyptiaca,Chordata,2015-2019,8186,8,1727,1.0731456116849192,0.004632310364794441
Alopochen aegyptiaca,Chordata,2015-2019,8190,5,2479,0.6397122757062544,0.002016942315449778
Alopochen aegyptiaca,Chordata,2015-2019,8191,3,1294,0.41862805690276983,0.00231839258114374
Alopochen aegyptiaca,Chordata,2015-2019,8197,8,3795,0.9706731539530791,0.002108036890645586
Alopochen aegyptiaca,Chordata,2015-2019,8198,1,600,0.1562843108887373,0.0016666666666666668
Alopochen aegyptiaca,Chordata,2015-2019,8204,1,1319,0.13917134843699475,7.58150113722517e-4
Alopochen aegyptiaca,Chordata,2015-2019,8205,29,11715,3.0954099132764177,0.0024754588134869825
Alopochen aegyptiaca,Chordata,2015-2019,8206,43,5944,4.9480422144465495,0.007234185733512786
Alopochen aegyptiaca,Chordata,2015-2019,8207,73,5614,8.455732114436099,0.013003206270039187
Alopochen aegyptiaca,Chordata,2015-2019,8208,3,413,0.49785375463562676,0.007263922518159807
Alopochen aegyptiaca,Chordata,2015-2019,8210,3,549,0.47544197368641494,0.00546448087431694
Alopochen aegyptiaca,Chordata,2015-2019,8218,7,1352,0.9708630640707521,0.005177514792899409
Alopochen aegyptiaca,Chordata,2015-2019,8313,1,20075,0.1009358738820581,4.9813200498132005e-5
Alopochen aegyptiaca,Chordata,2015-2019,8314,13,19825,1.3138281082926555,6.557377049180328e-4
Alopochen aegyptiaca,Chordata,2015-2019,8320,11,4724,1.3001406879985462,0.0023285351397121083
Alopochen aegyptiaca,Chordata,2015-2019,8321,3,6401,0.34229516381005715,4.6867676925480396e-4
Alopochen aegyptiaca,Chordata,2015-2019,8322,1,3359,0.12315731633874766,2.9770765108663293e-4
Alopochen aegyptiaca,Chordata,2015-2019,8328,21,2467,2.6884599597876724,0.008512363194162952
Alopochen aegyptiaca,Chordata,2015-2019,8329,4,38853,0.3785166690639268,1.0295215298689934e-4
Alopochen aegyptiaca,Chordata,2015-2019,8330,4,20654,0.40258813039834496,1.9366708627868693e-4
Alopochen aegyptiaca,Chordata,2015-2019,8332,1,1574,0.1358324594942189,6.353240152477764e-4
Alopochen aegyptiaca,Chordata,2015-2019,8334,249,19466,25.211421555327288,0.012791533956642351
Alopochen aegyptiaca,Chordata,2015-2019,8335,2,15977,0.20663359860539635,1.2517994617262314e-4
Alopochen aegyptiaca,Chordata,2015-2019,8337,14,5980,1.6098720931505992,0.0023411371237458192
Alopochen aegyptiaca,Chordata,2015-2019,8339,2,6936,0.22612604509460035,2.883506343713956e-4
Alopochen aegyptiaca,Chordata,2015-2019,8342,3,3281,0.3705438273500083,9.143553794574825e-4
Alopochen aegyptiaca,Chordata,2015-2019,8343,3,862,0.44375975987934824,0.0034802784222737818
Alopochen aegyptiaca,Chordata,2015-2019,8362,1,14986,0.10400482608237394,6.672894701721607e-5
Alopochen aegyptiaca,Chordata,2015-2019,8453,1,836,0.14859229446799904,0.0011961722488038277
Alopochen aegyptiaca,Chordata,2015-2019,8454,18,2056,2.3594168072732256,0.008754863813229572
Alopochen aegyptiaca,Chordata,2015-2019,8455,1,3191,0.12394026489937135,3.1338138514572234e-4
Alopochen aegyptiaca,Chordata,2015-2019,8456,2,36233,0.19051695777499128,5.519829989236332e-5
Alopochen aegyptiaca,Chordata,2015-2019,8457,3,17576,0.30692588987706226,1.7068730086481566e-4
Alopochen aegyptiaca,Chordata,2015-2019,8458,1,1767,0.13373267258824303,5.659309564233164e-4
Alopochen aegyptiaca,Chordata,2015-2019,8459,1,612,0.1558029202111948,0.0016339869281045752
Alopochen aegyptiaca,Chordata,2015-2019,8460,7,921,1.0254088665295675,0.00760043431053203
Alopochen aegyptiaca,Chordata,2015-2019,8463,181,10859,19.477357725201944,0.01666820149185008
Alopochen aegyptiaca,Chordata,2015-2019,8464,7,779,1.051162493265134,0.008985879332477536
Alopochen aegyptiaca,Chordata,2015-2019,8471,1,19321,0.10132739267341231,5.175715542673774e-5
Alopochen aegyptiaca,Chordata,2015-2019,8472,2,7050,0.22571007665736206,0.00028368794326241134
Alopochen aegyptiaca,Chordata,2015-2019,8474,1,1171,0.14151343298228403,8.539709649871904e-4
Alopochen aegyptiaca,Chordata,2015-2019,8477,2,891,0.29440052558861346,0.002244668911335578
Alopochen aegyptiaca,Chordata,2015-2019,8478,5,797,0.748266797386116,0.006273525721455458
Alopochen aegyptiaca,Chordata,2015-2019,8479,15,737,2.2713700174315874,0.0203527815468114
Alopochen aegyptiaca,Chordata,2015-2019,8480,20,1345,2.7758915170036103,0.01486988847583643
Alopochen aegyptiaca,Chordata,2015-2019,8589,3,1305,0.4181345331815846,0.0022988505747126436
Alopochen aegyptiaca,Chordata,2015-2019,8590,9,1952,1.1877860858124918,0.004610655737704918
Alopochen aegyptiaca,Chordata,2015-2019,8591,23,2737,2.905881160200251,0.008403361344537815
Alopochen aegyptiaca,Chordata,2015-2019,8592,46,16925,4.724438798130905,0.0027178729689807976
Alopochen aegyptiaca,Chordata,2015-2019,8593,64,9734,6.969033489016166,0.006574892130675981
Alopochen aegyptiaca,Chordata,2015-2019,8594,4,6677,0.4542061511693843,5.990714392691329e-4
Alopochen aegyptiaca,Chordata,2015-2019,8599,2,266,0.3579579364152809,0.007518796992481203
Alopochen aegyptiaca,Chordata,2015-2019,8600,1,1350,0.138723185239448,7.407407407407407e-4
Alopochen aegyptiaca,Chordata,2015-2019,8603,5,3168,0.6202572525628222,0.0015782828282828283
Alopochen aegyptiaca,Chordata,2015-2019,8607,27,8628,2.979184141653551,0.003129346314325452
Alopochen aegyptiaca,Chordata,2015-2019,8608,13,13023,1.3720969598577177,9.982338938800584e-4
Alopochen aegyptiaca,Chordata,2015-2019,8614,3,1721,0.40261745985829767,0.0017431725740848344
Alopochen aegyptiaca,Chordata,2015-2019,8615,2,494,0.322343682907708,0.004048582995951417
Alopochen aegyptiaca,Chordata,2015-2019,8617,1,164,0.19585011338479313,0.006097560975609756
Alopochen aegyptiaca,Chordata,2015-2019,8725,2,282,0.35426779071023146,0.0070921985815602835
Alopochen aegyptiaca,Chordata,2015-2019,8726,84,6006,9.654417000217236,0.013986013986013986
Alopochen aegyptiaca,Chordata,2015-2019,8727,20,3186,2.4792870091515673,0.006277463904582548
Alopochen aegyptiaca,Chordata,2015-2019,8728,28,2666,3.5493764745892755,0.010502625656414103
Alopochen aegyptiaca,Chordata,2015-2019,8729,3,1584,0.40714735309682926,0.001893939393939394
Alopochen aegyptiaca,Chordata,2015-2019,8730,1,10120,0.10843202384362226,9.881422924901186e-5
Alopochen aegyptiaca,Chordata,2015-2019,8731,1,2414,0.12837869346510455,4.1425020712510354e-4
Alopochen aegyptiaca,Chordata,2015-2019,8734,2,548,0.31705275663412114,0.0036496350364963502
Alopochen aegyptiaca,Chordata,2015-2019,8743,15,3846,1.8170697928874642,0.0039001560062402497
Alopochen aegyptiaca,Chordata,2015-2019,8744,41,4819,4.834603949708932,0.008507989209379539
Alopochen aegyptiaca,Chordata,2015-2019,8751,13,2199,1.6891425184302096,0.005911778080945885
Alopochen aegyptiaca,Chordata,2015-2019,8753,1,63,0.24044917348149392,0.015873015873015872
Alopochen aegyptiaca,Chordata,2015-2019,8764,24,11011,2.57877600170447,0.002179638543274907
Alopochen aegyptiaca,Chordata,2015-2019,8766,17,26593,1.6685575504454273,6.392659722483361e-4
Alopochen aegyptiaca,Chordata,2015-2019,8767,10,24846,0.9880942254269363,4.0247927231747566e-4
Alopochen aegyptiaca,Chordata,2015-2019,8795,1,21917,0.10004938942087388,4.5626682483916596e-5
Alopochen aegyptiaca,Chordata,2015-2019,8856,4,5501,0.4644214321637433,7.271405199054717e-4
Alopochen aegyptiaca,Chordata,2015-2019,8861,2,2548,0.2549896240749341,7.849293563579278e-4
Alopochen aegyptiaca,Chordata,2015-2019,8863,2,1235,0.2809132519816523,0.0016194331983805667
Alopochen aegyptiaca,Chordata,2015-2019,8864,1,1438,0.13751935451562108,6.954102920723226e-4
Alopochen aegyptiaca,Chordata,2015-2019,8865,6,2637,0.7616362468498671,0.0022753128555176336
Alopochen aegyptiaca,Chordata,2015-2019,8867,27,3259,3.3376671604858865,0.008284749923289352
Alopochen aegyptiaca,Chordata,2015-2019,8868,14,5295,1.6327088308230375,0.002644003777148253
Alopochen aegyptiaca,Chordata,2015-2019,8869,37,3903,4.474133911642683,0.009479887266205482
Alopochen aegyptiaca,Chordata,2015-2019,8870,24,2939,3.0051971653137257,0.008166042871725076
Alopochen aegyptiaca,Chordata,2015-2019,8877,14,2353,1.8032241237645026,0.005949851253718657
Alopochen aegyptiaca,Chordata,2015-2019,8879,1,96,0.21859304439100327,0.010416666666666666
Alopochen aegyptiaca,Chordata,2015-2019,8880,1,856,0.14807273155590517,0.0011682242990654205
Alopochen aegyptiaca,Chordata,2015-2019,8888,4,2645,0.5075624041729725,0.0015122873345935729
Alopochen aegyptiaca,Chordata,2015-2019,8889,1,424,0.16523219868185138,0.0023584905660377358
Alopochen aegyptiaca,Chordata,2015-2019,8890,9,429,1.4842214376435474,0.02097902097902098
Alopochen aegyptiaca,Chordata,2015-2019,8899,3,5116,0.35127474524583513,5.863956215793589e-4
Alopochen aegyptiaca,Chordata,2015-2019,8903,7,4418,0.8339619117586996,0.0015844273426889996
Alopochen aegyptiaca,Chordata,2015-2019,8931,1,20501,0.10072240403290157,4.877810838495683e-5
Alopochen aegyptiaca,Chordata,2015-2019,8992,1,5921,0.1151220992472069,1.6889039013680122e-4
Alopochen aegyptiaca,Chordata,2015-2019,8998,4,2218,0.5191560858344128,0.0018034265103697023
Alopochen aegyptiaca,Chordata,2015-2019,8999,58,11036,6.230523876659045,0.005255527364987314
Alopochen aegyptiaca,Chordata,2015-2019,9003,1,802,0.1495136012919245,0.0012468827930174563
Alopochen aegyptiaca,Chordata,2015-2019,9004,39,3178,4.836116438435854,0.012271869100062933
Alopochen aegyptiaca,Chordata,2015-2019,9005,18,1707,2.4183542204841446,0.01054481546572935
Alopochen aegyptiaca,Chordata,2015-2019,9006,13,3297,1.6047259914930991,0.003942978465271459
Alopochen aegyptiaca,Chordata,2015-2019,9016,2,1928,0.26438390507294984,0.001037344398340249
Alopochen aegyptiaca,Chordata,2015-2019,9025,2,535,0.3182618239422191,0.003738317757009346
Alopochen aegyptiaca,Chordata,2015-2019,9026,16,697,2.4434124376275657,0.02295552367288379
Alopochen aegyptiaca,Chordata,2015-2019,9037,1,1850,0.1329171906533171,5.405405405405405e-4
Alopochen aegyptiaca,Chordata,2015-2019,9134,4,7067,0.45129750570900345,5.660110372152257e-4
Alopochen aegyptiaca,Chordata,2015-2019,9135,2,9939,0.21728921857461644,2.0122748767481639e-4
Alopochen aegyptiaca,Chordata,2015-2019,9140,2,699,0.3052931574203858,0.002861230329041488
Alopochen aegyptiaca,Chordata,2015-2019,9141,1,795,0.1497095816945471,0.0012578616352201257
Alopochen aegyptiaca,Chordata,2015-2019,9142,1,882,0.1474203241665259,0.0011337868480725624
Alopochen aegyptiaca,Chordata,2015-2019,9143,3,1869,0.39821103903894656,0.0016051364365971107
Alopochen aegyptiaca,Chordata,2015-2019,9147,3,710,0.4568523909285193,0.004225352112676056
Alopochen aegyptiaca,Chordata,2015-2019,9161,1,568,0.15763222689705664,0.0017605633802816902
Alopochen aegyptiaca,Chordata,2015-2019,9170,1,496,0.1610671659421366,0.0020161290322580645
Alopochen aegyptiaca,Chordata,2015-2019,9269,1,797,0.1496533594772232,0.0012547051442910915
Alopochen aegyptiaca,Chordata,2015-2019,9288,5,722,0.7594849159871078,0.006925207756232687
Alopochen aegyptiaca,Chordata,2015-2019,9297,2,467,0.325284266542925,0.004282655246252677
Alopochen aegyptiaca,Chordata,2015-2019,9298,8,487,1.2923412581587903,0.01642710472279261
Alopochen aegyptiaca,Chordata,2015-2019,9300,1,415,0.16581863533642238,0.0024096385542168677
Alopochen aegyptiaca,Chordata,2015-2019,9309,1,1559,0.13600925003899322,6.414368184733803e-4
Alopochen aegyptiaca,Chordata,2015-2019,9406,14,4039,1.685934495299571,0.0034662045060658577
Alopochen aegyptiaca,Chordata,2015-2019,9407,1,1183,0.14130972435271874,8.453085376162299e-4
Alopochen aegyptiaca,Chordata,2015-2019,9426,1,920,0.1465102710569288,0.0010869565217391304
Alopochen aegyptiaca,Chordata,2015-2019,9434,8,437,1.3153094483909091,0.018306636155606407
Alopochen aegyptiaca,Chordata,2015-2019,9435,1,164,0.19585011338479313,0.006097560975609756
Alopochen aegyptiaca,Chordata,2015-2019,9439,1,632,0.15502745296948342,0.0015822784810126582
Alopochen aegyptiaca,Chordata,2015-2019,9445,1,381,0.1681966787265484,0.0026246719160104987
Alopochen aegyptiaca,Chordata,2015-2019,9540,3,1457,0.4118152025980567,0.002059025394646534
Alopochen aegyptiaca,Chordata,2015-2019,9543,1,6588,0.11372479925927628,1.5179113539769278e-4
Alopochen aegyptiaca,Chordata,2015-2019,9548,4,1468,0.5485209890004988,0.0027247956403269754
Alopochen aegyptiaca,Chordata,2015-2019,9566,1,708,0.15234948361642697,0.0014124293785310734
Alopochen aegyptiaca,Chordata,2015-2019,9567,8,572,1.2596668176448202,0.013986013986013986
Alopochen aegyptiaca,Chordata,2015-2019,9676,25,1370,3.4610240406931316,0.01824817518248175
Alopochen aegyptiaca,Chordata,2015-2019,9677,8,12462,0.8483095731157505,6.419515326592842e-4
Alopochen aegyptiaca,Chordata,2015-2019,9678,4,35436,0.3818429204290975,1.1287955751213455e-4
Alopochen aegyptiaca,Chordata,2015-2019,9679,12,11093,1.2883609886147245,0.0010817632741368431
Alopochen aegyptiaca,Chordata,2015-2019,9703,22,593,3.444561717849306,0.03709949409780776
Alopochen aegyptiaca,Chordata,2015-2019,9815,4,15764,0.41384101316682487,2.537427048972342e-4
Alopochen aegyptiaca,Chordata,2015-2019,9841,1,339,0.17155761360662464,0.0029498525073746312
Alopochen aegyptiaca,Chordata,2015-2019,9844,1,328,0.17253106214615435,0.003048780487804878
Alopochen aegyptiaca,Chordata,2015-2019,9846,1,305,0.1747156689709896,0.003278688524590164
Alopochen aegyptiaca,Chordata,2015-2019,9848,2,674,0.3069974218206291,0.002967359050445104
Alopochen aegyptiaca,Chordata,2015-2019,9977,31,1189,4.377474676213378,0.02607232968881413
Alopochen aegyptiaca,Chordata,2015-2019,9978,10,1102,1.4273909723112876,0.009074410163339383
Alopochen aegyptiaca,Chordata,2015-2019,9979,1,301,0.17511825244545517,0.0033222591362126247
Alopochen aegyptiaca,Chordata,2015-2019,9983,2,573,0.3148302655839977,0.0034904013961605585
Alopochen aegyptiaca,Chordata,2015-2019,9990,1,638,0.1548010511707109,0.001567398119122257
Alopochen aegyptiaca,Chordata,2015-2019,10104,2,1103,0.2854412722762082,0.001813236627379873
Alopochen aegyptiaca,Chordata,2015-2019,10105,2,736,0.30291152994206105,0.002717391304347826
Alopochen aegyptiaca,Chordata,2015-2019,10115,1,1611,0.135405380064239,6.207324643078833e-4
Alopochen aegyptiaca,Chordata,2015-2019,10116,2,789,0.2997587116773134,0.0025348542458808617
Alopochen aegyptiaca,Chordata,2015-2019,10122,2,12417,0.21215877006278522,1.610695014898929e-4
Alopochen aegyptiaca,Chordata,2015-2019,10126,2,859,0.29599230609183563,0.002328288707799767
Alopochen aegyptiaca,Chordata,2015-2019,10213,1,8308,0.11080216336369948,1.2036591237361579e-4
Alopochen aegyptiaca,Chordata,2015-2019,10216,5,2464,0.6402092030377111,0.002029220779220779
